,Month,Day,Hour,Tp,Tmax,Tmin,HR,SolRad,UV,RS
2964,8,16,6,25.13,25.32,24.94,88.26,46.1,1.95,54.56
2965,8,16,7,28.41,28.67,28.14,70.07,226.17,9.03,249.03
2966,8,16,8,31.1,31.41,30.84,61.06,439.84,18.47,465.43
2967,8,16,9,33.19,33.48,32.87,54.86,635.94,27.65,658.9
2968,8,16,10,35.47,35.78,35.11,44.93,790.23,30.26,693.14
2969,8,16,11,36.98,37.38,36.55,37.18,896.77,34.05,765.43
2970,8,16,12,38.24,38.7,37.82,31.91,941.38,35.7,801.86
2971,8,16,13,39.31,39.88,38.85,28.15,919.41,34.85,792.71
2972,8,16,14,40.02,40.45,39.59,26.23,823.83,30.45,714.0
2973,8,16,15,40.15,40.5,39.83,25.19,675.09,24.85,606.76
2974,8,16,16,40.39,40.64,40.13,23.45,536.39,20.04,520.5
2975,8,16,17,38.87,39.25,38.48,32.68,315.73,10.29,293.32
2976,8,16,18,36.04,36.24,35.86,44.96,109.35,2.97,92.74
2977,8,17,6,27.0,27.14,26.87,82.74,38.91,1.84,42.37
2978,8,17,7,29.44,29.66,29.27,71.4,213.43,8.7,230.53
2979,8,17,8,31.74,32.03,31.5,62.99,432.84,17.99,452.33
2980,8,17,9,33.56,33.83,33.24,55.43,629.13,27.2,646.97
2981,8,17,10,35.35,35.76,35.03,47.9,780.23,29.72,679.43
2982,8,17,11,37.12,37.56,36.72,42.85,881.95,34.23,754.14
2983,8,17,12,38.22,38.62,37.73,36.66,935.3,35.41,783.29
2984,8,17,13,39.1,39.45,38.67,33.43,901.16,28.95,592.1
2985,8,17,14,39.7,40.13,39.23,31.3,760.63,28.03,627.64
2986,8,17,15,40.31,40.76,39.82,27.58,610.54,22.59,520.39
2987,8,17,16,35.99,36.5,35.39,42.31,270.68,10.21,178.0
2988,8,17,17,35.86,36.1,35.58,44.61,327.94,9.96,272.63
2989,8,17,18,34.14,34.27,33.98,49.73,110.41,2.96,100.82
2990,8,18,6,26.5,26.69,26.3,78.09,40.26,1.84,49.89
2991,8,18,7,29.52,29.72,29.31,70.01,214.25,8.83,237.72
2992,8,18,8,31.61,31.89,31.34,64.1,426.52,18.32,451.03
2993,8,18,9,33.57,33.9,33.32,55.28,620.25,27.6,640.42
2994,8,18,10,35.31,35.7,35.01,48.45,773.57,30.24,675.43
2995,8,18,11,36.8,37.34,36.38,44.01,814.03,34.88,764.0
2996,8,18,12,37.91,38.37,37.57,40.51,885.43,36.64,817.14
2997,8,18,13,38.74,39.37,38.3,36.26,814.22,24.3,493.86
2998,8,18,14,38.62,39.1,38.1,36.28,653.8,22.37,450.0
2999,8,18,15,37.7,38.2,37.14,38.24,479.72,14.17,257.86
3000,8,18,16,35.53,36.05,35.01,40.77,513.36,19.33,492.43
3001,8,18,17,35.86,36.14,35.55,40.57,340.82,9.91,310.52
3002,8,18,18,33.55,33.82,33.37,44.1,65.46,1.69,48.27
3003,8,19,6,27.26,27.34,27.18,82.12,38.67,1.78,45.46
3004,8,19,7,28.78,28.94,28.62,74.91,223.03,8.65,235.97
3005,8,19,8,30.3,30.67,30.07,68.58,423.43,18.12,447.57
3006,8,19,9,32.41,32.75,32.04,60.58,665.39,27.63,648.73
3007,8,19,10,33.4,33.82,33.04,54.1,670.41,27.02,619.21
3008,8,19,11,34.27,34.68,33.95,47.2,545.23,19.76,354.99
3009,8,19,12,35.78,36.25,35.3,41.72,710.43,29.3,602.86
3010,8,19,13,36.97,37.4,36.62,37.22,823.01,32.49,711.67
3011,8,19,14,37.98,38.53,37.46,35.04,793.51,28.14,671.26
3012,8,19,15,37.28,37.78,36.78,39.42,689.57,16.48,372.01
3013,8,19,16,35.47,35.77,35.2,43.99,524.71,19.52,501.82
3014,8,19,17,35.03,35.18,34.87,45.74,293.71,9.76,253.73
3015,8,19,18,33.64,33.82,33.49,54.74,95.78,2.63,81.45
3016,8,20,6,23.88,23.96,23.8,92.55,40.84,1.8,48.74
3017,8,20,7,25.25,25.43,25.1,86.49,218.4,8.92,238.1
3018,8,20,8,27.1,27.23,26.93,77.49,433.18,18.74,455.58
3019,8,20,9,28.49,28.65,28.35,71.86,636.52,28.49,651.47
3020,8,20,10,30.09,30.34,29.9,67.13,791.67,31.18,686.14
3021,8,20,11,31.44,31.64,31.3,60.89,896.15,35.28,761.14
3022,8,20,12,32.79,33.05,32.55,54.4,939.26,36.82,783.84
3023,8,20,13,33.84,34.16,33.57,49.77,926.8,36.56,801.17
3024,8,20,14,34.88,35.22,34.55,46.1,843.18,31.28,694.39
3025,8,20,15,35.27,35.49,35.06,43.74,709.8,24.89,574.55
3026,8,20,16,35.06,35.3,34.84,44.38,471.03,20.34,507.93
3027,8,20,17,34.93,35.05,34.83,42.28,307.81,10.36,275.7
3028,8,20,18,34.05,34.26,33.82,48.08,95.83,2.75,72.56
3029,8,21,6,26.27,26.37,26.2,96.2,29.35,1.76,42.99
3030,8,21,7,27.79,27.96,27.61,88.53,191.41,8.94,234.75
3031,8,21,8,29.74,29.91,29.57,75.84,433.66,18.24,428.05
3032,8,21,9,31.48,31.77,31.26,66.18,630.19,28.77,655.37
3033,8,21,10,32.72,33.11,32.31,60.0,680.5,29.6,635.96
3034,8,21,11,34.12,34.47,33.85,52.74,812.05,35.77,776.47
3035,8,21,12,34.84,35.19,34.51,49.26,762.27,34.89,734.86
3036,8,21,13,35.91,36.27,35.49,45.12,763.96,37.11,825.14
3037,8,21,14,36.65,36.99,36.2,43.0,765.75,26.01,558.37
3038,8,21,15,36.87,37.2,36.59,41.32,545.71,13.38,224.46
3039,8,21,16,35.08,35.33,34.84,50.59,243.89,16.07,416.03
3040,8,21,17,34.78,34.99,34.56,52.82,348.89,10.43,280.1
3041,8,21,18,33.13,33.28,33.01,57.82,98.92,2.69,80.33
3042,8,22,6,26.0,26.16,25.83,92.57,40.16,1.81,48.92
3043,8,22,7,28.38,28.6,28.22,83.72,216.66,9.04,238.98
3044,8,22,8,29.93,30.05,29.81,72.42,430.67,18.47,450.92
3045,8,22,9,31.53,31.8,31.34,63.16,628.98,28.04,646.95
3046,8,22,10,33.18,33.46,32.91,58.01,787.96,31.06,686.14
3047,8,22,11,34.61,34.88,34.36,50.78,890.4,33.35,706.51
3048,8,22,12,35.92,36.4,35.49,45.37,926.94,37.1,830.29
3049,8,22,13,37.22,37.62,36.91,40.49,964.36,22.85,443.39
3050,8,22,14,37.52,37.91,37.19,39.1,803.12,25.54,557.77
3051,8,22,15,34.81,35.5,33.91,49.58,131.02,8.7,172.51
3052,8,22,16,25.44,26.06,24.81,78.07,74.97,4.66,127.65
3053,8,22,17,29.02,29.42,28.58,70.51,390.46,12.34,361.03
3054,8,22,18,30.08,30.29,29.92,69.85,101.53,2.77,83.43
3055,8,23,6,25.57,25.66,25.48,98.88,28.92,1.52,26.61
3056,8,23,7,27.22,27.4,27.07,93.66,178.48,8.11,171.49
3057,8,23,8,29.75,29.95,29.56,79.6,419.81,18.65,441.98
3058,8,23,9,30.95,31.11,30.78,72.0,630.09,27.23,591.38
3059,8,23,10,32.43,32.66,32.21,63.25,776.18,27.56,571.74
3060,8,23,11,33.82,34.18,33.56,56.29,785.21,32.15,661.57
3061,8,23,12,35.15,35.57,34.75,50.57,936.55,36.17,777.56
3062,8,23,13,36.53,36.84,36.23,42.4,936.02,37.15,815.86
3063,8,23,14,37.33,37.6,37.0,38.1,841.69,31.24,695.29
3064,8,23,15,37.53,37.79,37.32,37.96,686.43,24.93,597.9
3065,8,23,16,33.63,34.38,33.04,53.68,292.21,16.11,339.1
3066,8,23,17,33.31,33.49,33.1,58.48,320.55,10.78,289.45
3067,8,23,18,32.52,32.66,32.34,61.99,94.76,2.57,77.65
3068,8,24,6,26.21,26.31,26.1,92.82,36.69,1.66,44.54
3069,8,24,7,28.05,28.21,27.9,82.93,213.86,8.65,232.53
3070,8,24,8,29.79,29.94,29.62,73.26,432.31,18.49,453.88
3071,8,24,9,31.85,32.02,31.66,62.59,636.08,28.04,651.67
3072,8,24,10,33.37,33.65,33.02,55.48,689.67,30.28,673.14
3073,8,24,11,34.6,34.96,34.26,47.76,844.06,36.34,812.43
3074,8,24,12,36.08,36.56,35.69,39.82,834.06,36.76,797.0
3075,8,24,13,37.1,37.6,36.69,39.88,911.93,34.17,752.17
3076,8,24,14,37.98,38.33,37.59,32.62,883.4,33.01,765.14
3077,8,24,15,36.01,36.61,35.33,36.24,298.1,15.97,328.77
3078,8,24,16,29.49,30.31,28.83,56.98,200.97,11.29,267.43
3079,8,24,17,32.74,33.09,32.31,49.37,308.82,9.52,297.75
3080,8,24,18,31.89,32.04,31.76,56.91,85.69,2.38,71.36
3081,8,25,6,26.23,26.35,26.11,87.91,25.83,1.63,34.22
3082,8,25,7,27.57,27.72,27.46,69.9,207.78,8.64,225.88
3083,8,25,8,29.27,29.48,29.11,63.29,425.79,18.6,447.68
3084,8,25,9,31.0,31.23,30.78,58.87,610.54,28.44,644.52
3085,8,25,10,32.72,32.93,32.48,51.26,782.74,31.18,680.14
3086,8,25,11,34.13,34.46,33.84,46.35,888.95,35.66,761.43
3087,8,25,12,35.22,35.69,34.92,43.78,963.15,33.39,682.66
3088,8,25,13,35.98,36.32,35.67,40.32,876.74,37.01,820.71
3089,8,25,14,36.58,36.98,36.24,36.15,717.91,32.24,728.57
3090,8,25,15,35.38,36.44,34.18,42.43,373.46,12.28,208.06
3091,8,25,16,29.5,30.26,28.79,72.05,359.56,13.96,321.3
3092,8,25,17,30.5,30.64,30.36,68.74,112.39,5.45,84.62
3093,8,25,18,29.78,29.97,29.58,69.36,40.31,1.19,31.54
3094,8,26,6,23.56,23.68,23.45,89.45,36.16,1.66,44.64
3095,8,26,7,25.98,26.18,25.78,81.79,213.04,8.82,234.22
3096,8,26,8,28.22,28.44,28.04,76.9,431.59,18.76,454.85
3097,8,26,9,30.05,30.33,29.83,69.56,614.41,27.76,621.75
3098,8,26,10,31.92,32.18,31.68,59.55,791.24,31.67,701.14
3099,8,26,11,33.43,33.8,33.06,50.1,764.69,36.2,781.14
3100,8,26,12,34.89,35.2,34.47,40.96,959.63,36.18,772.0
3101,8,26,13,36.2,36.57,35.85,38.42,942.3,36.46,799.57
3102,8,26,14,36.41,36.78,36.04,36.23,692.08,29.86,651.13
3103,8,26,15,37.13,37.44,36.82,31.42,703.19,24.11,553.27
3104,8,26,16,36.71,37.02,36.36,33.8,458.62,19.87,511.65
3105,8,26,17,35.62,35.77,35.45,34.1,300.56,9.85,270.1
3106,8,26,18,33.83,34.01,33.65,35.62,88.25,2.3,69.57
3107,8,27,6,22.21,22.36,22.06,92.49,36.21,1.63,44.74
3108,8,27,7,25.1,25.39,24.8,83.98,216.86,8.79,239.65
3109,8,27,8,28.89,29.24,28.6,69.3,434.34,18.63,459.82
3110,8,27,9,31.84,32.08,31.62,52.65,634.59,28.36,657.18
3111,8,27,10,34.0,34.26,33.71,39.9,789.4,30.8,687.14
3112,8,27,11,35.38,35.83,35.04,33.38,890.79,35.01,763.29
3113,8,27,12,36.54,36.88,36.24,28.34,934.18,36.8,798.86
3114,8,27,13,37.53,37.97,37.04,27.02,918.3,35.67,781.29
3115,8,27,14,37.92,38.25,37.57,25.71,842.36,30.4,675.01
3116,8,27,15,37.53,37.86,37.26,26.96,699.37,24.43,578.19
3117,8,27,16,36.96,37.2,36.76,27.26,510.86,19.35,491.27
3118,8,27,17,35.98,36.18,35.82,27.83,290.57,9.61,264.55
3119,8,27,18,34.17,34.38,33.96,31.78,81.78,2.19,64.46
3120,8,28,6,21.49,21.8,21.21,88.32,37.85,1.62,45.08
3121,8,28,7,24.56,24.85,24.26,78.42,220.48,8.94,242.78
3122,8,28,8,28.67,28.97,28.37,46.67,446.55,18.87,468.75
3123,8,28,9,31.77,31.99,31.58,30.0,648.88,28.31,666.22
3124,8,28,10,34.43,34.73,34.17,25.88,802.83,30.67,698.14
3125,8,28,11,37.05,37.51,36.62,19.01,903.29,34.91,776.43
3126,8,28,12,38.02,38.43,37.71,17.03,949.1,36.62,815.86
3127,8,28,13,38.74,39.0,38.43,17.26,940.94,35.46,795.43
3128,8,28,14,39.16,39.48,38.83,15.7,861.38,31.35,722.0
3129,8,28,15,39.24,39.55,39.03,14.73,714.63,24.68,594.81
3130,8,28,16,38.95,39.18,38.72,16.75,513.46,19.38,500.4
3131,8,28,17,37.49,37.64,37.34,15.99,298.49,9.61,274.83
3132,8,28,18,35.27,35.51,35.0,16.85,84.24,2.12,63.96
3133,8,29,6,19.96,20.12,19.8,69.48,35.53,1.58,41.6
3134,8,29,7,23.87,24.27,23.52,57.58,217.87,8.75,237.82
3135,8,29,8,28.61,28.95,28.31,40.42,438.25,18.46,461.33
3136,8,29,9,31.68,31.95,31.4,30.91,639.9,27.86,657.2
3137,8,29,10,34.62,34.94,34.21,25.65,791.48,30.44,693.14
3138,8,29,11,37.08,37.48,36.64,21.06,892.67,34.75,771.29
3139,8,29,12,38.7,39.06,38.36,18.38,940.61,36.3,804.86
3140,8,29,13,39.62,40.0,39.32,17.85,924.05,34.89,781.43
3141,8,29,14,40.3,40.66,40.03,15.65,840.44,30.8,709.29
3142,8,29,15,40.43,40.73,40.15,14.95,703.82,24.3,589.71
3143,8,29,16,40.16,40.46,39.86,16.05,510.32,19.02,496.15
3144,8,29,17,37.95,38.13,37.75,22.41,285.94,9.19,263.93
3145,8,29,18,35.18,35.42,34.94,24.49,75.7,1.99,54.47
3146,8,30,6,24.18,24.36,23.96,55.68,34.32,1.54,41.6
3147,8,30,7,27.21,27.5,26.92,47.76,210.72,8.58,229.83
3148,8,30,8,31.08,31.36,30.82,39.26,428.98,18.33,451.47
3149,8,30,9,33.58,33.82,33.4,36.84,629.23,27.98,648.52
3150,8,30,10,35.54,35.85,35.26,32.84,784.29,30.56,682.71
3151,8,30,11,37.49,37.78,37.15,27.69,883.01,34.83,758.43
3152,8,30,12,38.59,38.94,38.3,26.06,927.96,36.26,789.29
3153,8,30,13,39.82,40.24,39.48,24.45,899.72,34.72,762.86
3154,8,30,14,40.15,40.59,39.64,24.17,829.38,30.82,702.71
3155,8,30,15,40.52,41.02,40.1,23.42,691.31,23.32,561.5
3156,8,30,16,37.97,38.38,37.67,31.3,356.23,18.07,482.47
3157,8,30,17,35.68,35.91,35.49,36.96,272.23,8.81,253.5
3158,8,30,18,33.73,33.86,33.61,41.27,98.1,1.87,76.63
3159,8,31,6,25.07,25.15,24.98,90.41,18.06,0.79,16.16
3160,8,31,7,26.33,26.43,26.18,86.93,115.24,6.0,138.65
3161,8,31,8,27.85,28.01,27.64,80.14,264.26,12.16,236.87
3162,8,31,9,30.83,31.17,30.5,65.28,594.9,27.7,633.7
3163,8,31,10,32.84,33.13,32.6,53.56,773.91,30.96,683.71
3164,8,31,11,34.28,34.59,34.01,46.51,871.81,35.13,750.29
3165,8,31,12,35.52,35.91,35.17,43.66,926.51,37.15,790.0
3166,8,31,13,36.49,36.8,36.27,41.21,919.56,35.77,774.0
3167,8,31,14,36.35,36.81,36.05,41.92,454.32,25.95,542.97
3168,8,31,15,37.29,37.72,36.93,39.02,708.88,20.45,444.97
3169,8,31,16,37.31,37.58,37.06,39.32,486.81,15.81,399.63
3170,8,31,17,35.18,35.46,34.82,47.18,262.23,8.74,286.95
3171,8,31,18,33.7,33.87,33.55,51.31,66.04,1.72,48.8
3172,9,1,6,25.17,25.3,25.02,86.97,30.99,1.45,37.92
3173,9,1,7,27.86,28.06,27.64,77.97,202.42,8.33,222.68
3174,9,1,8,30.31,30.56,30.09,70.14,418.17,17.86,439.05
3175,9,1,9,32.54,32.83,32.27,58.54,618.7,27.52,637.15
3176,9,1,10,34.61,34.96,34.28,46.83,783.08,30.45,677.43
3177,9,1,11,36.22,36.62,35.95,37.22,887.45,35.04,762.14
3178,9,1,12,37.18,37.66,36.76,35.52,774.73,35.83,777.71
3179,9,1,13,38.43,38.81,38.1,28.55,910.92,35.25,785.14
3180,9,1,14,38.93,39.38,38.53,27.12,823.68,30.76,700.86
3181,9,1,15,38.45,38.78,38.1,30.14,677.89,23.95,571.83
3182,9,1,16,37.54,37.76,37.31,32.48,481.89,18.24,467.37
3183,9,1,17,36.44,36.6,36.28,32.77,268.41,8.79,250.52
3184,9,1,18,34.73,34.87,34.57,34.65,68.79,1.73,50.7
3185,9,2,6,22.93,23.13,22.72,78.55,31.62,1.42,37.53
3186,9,2,7,26.6,26.9,26.33,72.54,200.68,8.18,218.22
3187,9,2,8,30.56,30.86,30.28,62.06,413.82,17.83,436.13
3188,9,2,9,33.98,34.37,33.58,41.33,605.62,27.08,632.8
3189,9,2,10,35.83,36.17,35.49,34.22,768.12,29.58,670.43
3190,9,2,11,37.36,37.85,36.95,29.16,872.05,33.54,746.57
3191,9,2,12,38.6,38.9,38.24,27.78,914.39,35.5,785.14
3192,9,2,13,39.66,40.1,39.32,26.41,895.66,34.14,760.57
3193,9,2,14,40.19,40.65,39.8,23.97,812.72,30.01,690.43
3194,9,2,15,40.01,40.29,39.76,22.97,669.63,23.4,564.51
3195,9,2,16,39.68,39.98,39.41,25.15,472.67,17.63,454.68
3196,9,2,17,37.61,37.76,37.44,28.51,257.17,8.27,236.75
3197,9,2,18,35.65,35.82,35.47,28.17,60.68,1.61,44.61
3198,9,3,6,23.71,23.89,23.55,65.88,29.3,1.39,35.27
3199,9,3,7,27.13,27.43,26.83,56.49,203.63,8.26,221.12
3200,9,3,8,30.87,31.12,30.59,46.26,420.82,17.9,441.98
3201,9,3,9,33.6,33.77,33.39,34.55,620.25,27.23,638.62
3202,9,3,10,35.79,36.14,35.47,29.59,773.04,29.83,676.0
3203,9,3,11,37.96,38.36,37.59,24.35,875.05,33.55,750.43
3204,9,3,12,39.21,39.51,38.96,20.19,924.14,35.58,791.57
3205,9,3,13,39.82,40.29,39.44,19.49,902.23,34.1,766.29
3206,9,3,14,40.4,40.74,40.11,18.84,816.39,29.68,691.57
3207,9,3,15,40.07,40.35,39.83,18.93,670.45,23.03,565.37
3208,9,3,16,39.32,39.58,39.11,18.04,482.61,17.72,467.8
3209,9,3,17,37.72,37.88,37.56,18.88,260.88,8.3,243.0
3210,9,3,18,35.29,35.52,35.08,23.02,61.02,1.55,44.43
3211,9,4,6,20.32,20.56,20.12,65.94,32.59,1.39,38.89
3212,9,4,7,24.78,25.21,24.36,54.6,212.22,8.36,231.32
3213,9,4,8,29.62,29.93,29.36,46.83,434.14,18.11,455.1
3214,9,4,9,32.94,33.22,32.68,35.7,633.57,27.49,651.25
3215,9,4,10,35.58,35.88,35.22,26.6,786.75,30.03,684.14
3216,9,4,11,38.08,38.47,37.81,17.82,884.32,34.1,762.14
3217,9,4,12,39.57,39.86,39.19,13.98,931.19,35.47,796.0
3218,9,4,13,40.09,40.36,39.83,13.7,911.21,34.03,772.0
3219,9,4,14,40.63,40.88,40.27,13.42,820.98,29.66,694.71
3220,9,4,15,40.46,40.91,40.14,17.35,669.64,23.06,564.24
3221,9,4,16,39.5,39.72,39.31,16.5,476.14,17.46,458.12
3222,9,4,17,38.29,38.43,38.13,15.39,256.25,8.2,238.97
3223,9,4,18,35.91,36.13,35.67,15.93,55.42,1.46,39.01
3224,9,5,6,19.27,19.64,18.97,66.98,31.77,1.33,37.0
3225,9,5,7,23.86,24.3,23.41,54.57,207.15,8.1,227.17
3226,9,5,8,29.63,30.0,29.23,31.92,425.89,17.6,447.0
3227,9,5,9,33.33,33.59,33.05,24.36,627.2,27.16,646.65
3228,9,5,10,36.45,36.88,36.15,18.22,777.05,29.61,679.14
3229,9,5,11,38.84,39.18,38.5,12.53,879.39,33.22,754.29
3230,9,5,12,40.44,40.77,40.02,13.08,923.57,35.12,792.29
3231,9,5,13,41.08,41.51,40.66,13.63,905.7,33.72,767.0
3232,9,5,14,41.15,41.49,40.8,14.22,818.32,29.54,693.0
3233,9,5,15,40.57,40.82,40.33,14.3,670.21,22.76,563.09
3234,9,5,16,39.08,39.37,38.87,17.08,473.3,17.35,459.98
3235,9,5,17,36.98,37.2,36.79,28.13,245.24,7.9,230.55
3236,9,5,18,34.42,34.67,34.22,38.22,50.16,1.34,38.56
3237,9,6,6,26.58,26.69,26.47,64.23,12.41,0.86,15.5
3238,9,6,7,27.74,27.87,27.61,61.1,84.87,4.1,94.67
3239,9,6,8,29.65,29.8,29.5,54.2,206.04,10.84,229.55
3240,9,6,9,30.44,30.58,30.34,51.47,163.51,8.76,161.52
3241,9,6,10,30.42,30.52,30.28,51.05,122.91,6.42,109.83
3242,9,6,11,28.82,29.01,28.67,61.48,145.94,7.73,128.29
3243,9,6,12,27.76,27.89,27.6,70.14,107.51,6.01,94.27
3244,9,6,13,26.24,26.34,26.17,81.45,101.43,5.4,83.47
3245,9,6,14,25.42,25.5,25.33,87.66,92.54,5.18,82.09
3246,9,6,15,24.54,24.69,24.41,96.0,69.52,3.72,59.24
3247,9,6,16,24.25,24.39,24.14,96.21,55.47,2.94,49.76
3248,9,6,17,24.59,24.65,24.52,95.13,33.84,1.68,31.15
3249,9,6,18,24.12,24.24,23.98,97.66,5.16,0.22,4.14
3250,9,7,6,22.38,22.58,22.25,95.53,3.62,0.32,4.11
3251,9,7,7,21.68,21.77,21.55,97.78,19.26,1.6,22.94
3252,9,7,8,21.39,21.46,21.33,99.95,56.39,3.21,49.97
3253,9,7,9,22.29,22.41,22.17,100.0,129.52,7.26,115.3
3254,9,7,10,25.08,25.4,24.79,92.42,411.99,19.21,373.64
3255,9,7,11,28.43,28.67,28.16,71.02,887.02,23.62,474.11
3256,9,7,12,29.44,29.67,29.24,64.96,644.96,33.85,673.53
3257,9,7,13,29.58,29.78,29.38,62.49,500.14,20.46,385.33
3258,9,7,14,29.9,30.02,29.79,57.99,407.3,19.61,390.7
3259,9,7,15,30.85,31.05,30.62,55.0,582.74,17.94,375.79
3260,9,7,16,31.24,31.4,31.09,55.25,466.01,18.38,448.53
3261,9,7,17,30.28,30.37,30.16,60.48,242.44,8.3,222.02
3262,9,7,18,28.26,28.46,28.09,71.2,46.54,1.35,34.65
3263,9,8,6,21.33,21.4,21.25,98.66,38.52,1.29,38.63
3264,9,8,7,23.57,23.84,23.32,91.74,230.23,8.23,222.47
3265,9,8,8,26.03,26.22,25.88,83.72,428.35,18.17,440.28
3266,9,8,9,27.97,28.09,27.83,75.13,635.26,28.26,642.57
3267,9,8,10,29.6,29.79,29.44,66.11,800.03,31.18,686.43
3268,9,8,11,31.33,31.51,31.14,53.24,897.35,34.95,756.0
3269,9,8,12,33.05,33.29,32.86,42.1,949.73,35.65,774.29
3270,9,8,13,34.06,34.35,33.71,40.96,908.26,35.45,788.43
3271,9,8,14,34.62,34.92,34.27,39.41,801.57,29.92,678.43
3272,9,8,15,34.46,34.64,34.32,42.35,654.82,23.61,557.01
3273,9,8,16,34.62,34.94,34.38,42.99,452.78,17.34,422.77
3274,9,8,17,33.79,33.94,33.62,46.31,248.19,8.23,231.65
3275,9,8,18,31.52,31.75,31.3,55.07,52.62,1.27,37.72
3276,9,9,6,23.42,23.55,23.3,100.0,31.09,1.22,33.94
3277,9,9,7,25.53,25.77,25.32,92.24,208.45,7.89,208.02
3278,9,9,8,28.48,28.76,28.28,75.57,396.01,17.6,421.02
3279,9,9,9,30.22,30.52,29.95,68.78,597.12,27.36,613.78
3280,9,9,10,32.4,32.73,32.15,58.85,752.38,30.16,659.57
3281,9,9,11,33.88,34.22,33.56,52.15,857.48,34.42,740.71
3282,9,9,12,35.26,35.57,35.01,46.29,900.83,35.77,774.29
3283,9,9,13,36.56,36.89,36.33,41.72,873.16,34.2,747.43
3284,9,9,14,37.2,37.49,36.98,39.46,785.64,29.71,668.0
3285,9,9,15,37.12,37.42,36.88,39.96,639.99,22.98,539.27
3286,9,9,16,37.14,37.38,36.9,39.23,446.98,17.26,433.58
3287,9,9,17,34.71,34.97,34.44,48.65,230.81,7.65,212.75
3288,9,9,18,32.24,32.45,32.02,51.64,42.0,1.14,30.7
3289,9,10,6,23.65,23.78,23.53,94.51,20.62,1.17,26.96
3290,9,10,7,26.16,26.38,25.94,82.61,186.54,7.57,188.67
3291,9,10,8,29.01,29.2,28.78,74.24,402.91,17.4,419.0
3292,9,10,9,31.7,31.89,31.48,53.55,601.28,27.13,612.78
3293,9,10,10,33.93,34.29,33.64,36.89,749.58,29.84,652.57
3294,9,10,11,35.33,35.62,35.0,34.91,843.72,33.94,733.57
3295,9,10,12,36.32,36.71,35.97,34.23,885.67,35.25,765.0
3296,9,10,13,36.77,37.18,36.45,35.4,862.88,33.66,737.57
3297,9,10,14,37.09,37.41,36.75,35.71,775.98,29.2,661.29
3298,9,10,15,36.99,37.39,36.67,36.79,632.12,22.37,532.81
3299,9,10,16,36.51,36.74,36.26,39.06,441.48,16.7,427.12
3300,9,10,17,33.99,34.16,33.81,42.63,225.93,7.4,208.75
3301,9,10,18,31.54,31.73,31.36,48.48,38.67,1.07,28.33
3302,9,11,6,24.94,25.02,24.86,82.74,4.97,0.36,4.37
3303,9,11,7,25.89,26.04,25.7,77.8,75.51,2.81,56.99
3304,9,11,8,28.0,28.24,27.81,68.61,319.34,12.97,293.13
3305,9,11,9,28.69,28.78,28.59,64.32,152.17,8.8,159.95
3306,9,11,10,28.45,28.57,28.33,65.32,216.32,11.45,210.83
3307,9,11,11,29.76,29.88,29.66,55.76,299.5,14.44,265.44
3308,9,11,12,30.68,30.86,30.55,53.85,354.49,15.94,294.91
3309,9,11,13,31.58,31.72,31.47,50.12,314.32,14.43,268.4
3310,9,11,14,31.82,32.0,31.66,51.63,392.92,12.93,248.84
3311,9,11,15,32.64,32.85,32.47,46.58,346.72,14.51,302.43
3312,9,11,16,32.71,33.03,32.41,50.12,379.25,12.64,244.45
3313,9,11,17,31.33,31.45,31.22,56.25,100.56,5.26,99.94
3314,9,11,18,30.28,30.37,30.21,62.42,19.94,0.6,14.19
3315,9,12,6,23.02,23.13,22.92,84.04,25.0,1.15,31.13
3316,9,12,7,25.18,25.42,24.99,73.49,189.44,7.77,207.55
3317,9,12,8,27.87,28.14,27.66,65.86,407.78,17.58,422.98
3318,9,12,9,29.7,29.91,29.5,62.41,606.2,27.25,613.72
3319,9,12,10,31.4,31.65,31.2,56.71,759.48,30.14,655.0
3320,9,12,11,32.71,32.96,32.46,51.96,849.17,32.9,687.74
3321,9,12,12,34.0,34.44,33.64,49.04,867.23,34.83,735.37
3322,9,12,13,34.9,35.34,34.54,45.49,830.68,34.45,755.43
3323,9,12,14,35.33,35.68,35.02,42.84,782.41,29.52,665.51
3324,9,12,15,35.22,35.46,35.0,43.64,628.84,22.65,529.9
3325,9,12,16,34.8,35.05,34.59,44.96,432.22,16.64,417.4
3326,9,12,17,33.54,33.7,33.36,51.45,208.46,6.95,194.48
3327,9,12,18,31.27,31.44,31.07,63.38,31.57,0.91,23.67
3328,9,13,6,24.57,24.69,24.47,93.81,24.09,1.11,29.03
3329,9,13,7,26.69,26.9,26.5,85.39,185.48,7.57,201.95
3330,9,13,8,28.86,29.06,28.64,73.36,402.91,17.31,417.52
3331,9,13,9,30.79,30.99,30.6,62.09,604.85,27.15,614.87
3332,9,13,10,32.76,33.01,32.52,51.44,757.78,29.96,657.29
3333,9,13,11,34.0,34.23,33.76,44.95,853.32,34.04,734.29
3334,9,13,12,35.27,35.62,34.9,41.53,878.62,34.62,741.39
3335,9,13,13,35.48,35.92,35.0,42.13,842.56,33.81,743.71
3336,9,13,14,35.79,36.04,35.55,40.99,776.81,29.15,659.43
3337,9,13,15,35.69,35.91,35.47,40.32,607.12,21.91,515.56
3338,9,13,16,35.31,35.53,35.08,41.23,408.36,15.9,395.23
